,sid,scode,click,unclick,buy,sell,first_exposed_time,last_interaction_time,p_berr,price,change,changepct,volume,color,name,exp_type,user_id,exp_seq
1475,19,NKE,0,1,0,0,0,-1,0.5881135269198535,169.06,0.96,0.57,4791125,#E24A4A,Nike Inc,Ranked Partial Features,1,1
1476,16,ADBE,1,0,1,0,0,0,0.5339240803136738,654.45,21.88,3.46,2872975,#E24A4A,Adobe Inc,Ranked Partial Features,1,1
1477,6,XOM,0,1,0,0,0,-1,0.4766127384818393,63.01,0.4,0.64,17942383,#E24A4A,Exxon Mobil Corp,Ranked Partial Features,1,1
1478,12,WMT,0,1,0,0,0,-1,0.3579211027560957,141.03,2.53,1.83,12858541,#E24A4A,Walmart Inc,Ranked Partial Features,1,1
1479,4,LCID,0,1,0,0,0,-1,0.3451208709951271,37.66,1.14,3.12,91795824,#E24A4A,Lucid Group Inc,Ranked Partial Features,1,1
1480,18,PFE,0,1,0,0,0,-1,0.3318124196456543,52.78,0.7,1.34,26079361,#E24A4A,Pfizer Inc.,Ranked Partial Features,1,1
1481,17,NFLX,1,0,0,1,0,0,0.32350726192781604,611.66,0.66,0.11,2748774,#E24A4A,Netflix Inc,Ranked Partial Features,1,1
1482,10,JNJ,0,1,0,0,0,-1,0.2908986841996356,165.49,-0.41,-0.25,6572247,#3485FF,Johnson & Johnson,Ranked Partial Features,1,1
1483,15,MA,0,1,0,0,0,-1,0.2647259175757035,349.92,5.4,1.57,3405910,#E24A4A,Mastercard Inc,Ranked Partial Features,1,1
1484,9,HD,0,1,0,0,0,-1,0.2641484160671722,415.4,4.06,0.99,2625183,#E24A4A,Home Depot Inc,Ranked Partial Features,1,1
1485,11,IONQ,0,1,0,0,0,-1,0.23259192260923836,18.57,-0.04,-0.21,3626935,#3485FF,IONQ Inc,Ranked Partial Features,1,1
1486,112,ABNB,0,0,0,0,1,-1,0.1818005630962794,180.42,-1.04,-0.57,3980441,#3485FF,Airbnb Inc,Ranked Partial Features,1,1
1487,7,JPM,0,1,0,0,0,-1,0.1757443539181414,159.82,-0.64,-0.4,10405374,#3485FF,JPMorgan Chase & Co.,Ranked Partial Features,1,1
1488,1,MSFT,0,1,0,0,0,-1,0.16036781671498318,342.54,9.44,2.83,38095694,#E24A4A,Microsoft Corporation,Ranked Partial Features,1,1
1489,8,V,0,1,0,0,0,-1,0.11549892674926067,213.4,2.01,0.95,8882718,#E24A4A,Visa Inc,Ranked Partial Features,1,1
1490,5,NVDA,0,1,0,0,0,-1,0.09730317183998202,301.98,-2.92,-0.96,48882509,#3485FF,NVIDIA Corporation,Ranked Partial Features,1,1
1491,14,PG,0,1,0,0,0,-1,0.07210143464649406,155.46,2.14,1.4,7172321,#E24A4A,Procter & Gamble Co,Ranked Partial Features,1,1
1492,0,AAPL,2,0,2,0,0,1,0.8773154717263345,179.45,4.89,2.8,115402731,#E24A4A,Apple Inc,Ranked Partial Features,1,2
1493,1,MSFT,1,1,1,0,0,1,0.7758630636620262,342.54,9.44,2.83,38095694,#E24A4A,Microsoft Corporation,Ranked Partial Features,1,2
1494,3,AMZN,2,0,1,1,0,1,0.6877748825504854,3444.24,-39.18,-1.12,3034488,#3485FF,"Amazon.com, Inc.",Ranked Partial Features,1,2
1495,16,ADBE,2,0,1,1,0,1,0.6624341274997059,654.45,21.88,3.46,2872975,#E24A4A,Adobe Inc,Ranked Partial Features,1,2
1496,2,GOOG,1,1,1,0,0,0,0.5377000202319001,2973.5,11.38,0.38,1081923,#E24A4A,Alphabet Inc Class C,Ranked Partial Features,1,2
1497,19,NKE,0,2,0,0,0,-1,0.3558164963755426,169.06,0.96,0.57,4791125,#E24A4A,Nike Inc,Ranked Partial Features,1,2
1498,104,DIS,0,0,0,0,2,-1,0.3547204930921689,152.71,-0.23,-0.15,10247891,#3485FF,Walt Disney Co,Ranked Partial Features,1,2
1499,12,WMT,0,2,0,0,0,-1,0.33005904541129705,141.03,2.53,1.83,12858541,#E24A4A,Walmart Inc,Ranked Partial Features,1,2
1500,17,NFLX,1,1,0,1,0,0,0.3067953398027715,611.66,0.66,0.11,2748774,#E24A4A,Netflix Inc,Ranked Partial Features,1,2
1501,11,IONQ,0,2,0,0,0,-1,0.2881454751117447,18.57,-0.04,-0.21,3626935,#3485FF,IONQ Inc,Ranked Partial Features,1,2
1502,5,NVDA,0,2,0,0,0,-1,0.2576730275916304,301.98,-2.92,-0.96,48882509,#3485FF,NVIDIA Corporation,Ranked Partial Features,1,2
1503,6,XOM,1,1,1,0,0,1,0.19287138263953185,63.01,0.4,0.64,17942383,#E24A4A,Exxon Mobil Corp,Ranked Partial Features,1,2
1504,100,FB,0,1,0,0,1,-1,0.16999567786077702,329.75,-0.07,-0.02,14527969,#3485FF,Meta Platforms Inc,Ranked Partial Features,1,2
1505,4,LCID,0,2,0,0,0,-1,0.1605895267373261,37.66,1.14,3.12,91795824,#E24A4A,Lucid Group Inc,Ranked Partial Features,1,2
1506,9,HD,0,2,0,0,0,-1,0.08816669822075894,415.4,4.06,0.99,2625183,#E24A4A,Home Depot Inc,Ranked Partial Features,1,2
1507,15,MA,0,2,0,0,0,-1,0.0807489958747195,349.92,5.4,1.57,3405910,#E24A4A,Mastercard Inc,Ranked Partial Features,1,2
1508,8,V,0,2,0,0,0,-1,0.0708350810437574,213.4,2.01,0.95,8882718,#E24A4A,Visa Inc,Ranked Partial Features,1,2
1509,112,ABNB,0,1,0,0,1,-1,0.06909156745127104,180.42,-1.04,-0.57,3980441,#3485FF,Airbnb Inc,Ranked Partial Features,1,2
1510,10,JNJ,0,2,0,0,0,-1,0.06565517798846482,165.49,-0.41,-0.25,6572247,#3485FF,Johnson & Johnson,Ranked Partial Features,1,2
1511,116,TSM,0,0,0,0,2,-1,0.06358377535629596,119.13,-0.37,-0.31,5973913,#3485FF,Taiwan Semiconductor Mfg. Co. Ltd.,Ranked Partial Features,1,2
1512,14,PG,0,2,0,0,0,-1,0.0615655320436909,155.46,2.14,1.4,7172321,#E24A4A,Procter & Gamble Co,Ranked Partial Features,1,2
1513,7,JPM,0,2,0,0,0,-1,0.03589864721567616,159.82,-0.64,-0.4,10405374,#3485FF,JPMorgan Chase & Co.,Ranked Partial Features,1,2
1514,13,BAC,0,2,0,0,0,-1,0.027932485579808625,44.52,0.03,0.07,37700187,#E24A4A,Bank of America Corp,Ranked Partial Features,1,2
1515,18,PFE,0,2,0,0,0,-1,0.016242016994496938,52.78,0.7,1.34,26079361,#E24A4A,Pfizer Inc.,Ranked Partial Features,1,2
1516,103,RBLX,0,0,0,0,3,-1,0.9348557102904648,115.89,-0.41,-0.35,11778202,#3485FF,Roblox Corp,Ranked Partial Features,1,3
1517,0,AAPL,3,0,3,0,0,2,0.8633981409555962,179.45,4.89,2.8,115402731,#E24A4A,Apple Inc,Ranked Partial Features,1,3
1518,106,U,0,0,0,0,3,-1,0.7599515170764235,139.47,-0.53,-0.38,3691212,#3485FF,Unity Software Inc,Ranked Partial Features,1,3
1519,3,AMZN,2,1,1,1,0,1,0.5777865542616711,3444.24,-39.18,-1.12,3034488,#3485FF,"Amazon.com, Inc.",Ranked Partial Features,1,3
1520,15,MA,1,2,0,1,0,2,0.5524230767354463,349.92,5.4,1.57,3405910,#E24A4A,Mastercard Inc,Ranked Partial Features,1,3
1521,16,ADBE,2,1,1,1,0,1,0.520119790905841,654.45,21.88,3.46,2872975,#E24A4A,Adobe Inc,Ranked Partial Features,1,3
1522,6,XOM,1,2,1,0,0,1,0.5006813546004278,63.01,0.4,0.64,17942383,#E24A4A,Exxon Mobil Corp,Ranked Partial Features,1,3
1523,7,JPM,0,3,0,0,0,-1,0.4935596157057778,159.82,-0.64,-0.4,10405374,#3485FF,JPMorgan Chase & Co.,Ranked Partial Features,1,3
1524,1,MSFT,1,2,1,0,0,1,0.4875204388098132,342.54,9.44,2.83,38095694,#E24A4A,Microsoft Corporation,Ranked Partial Features,1,3
1525,14,PG,1,2,0,1,0,2,0.4496273805979418,155.46,2.14,1.4,7172321,#E24A4A,Procter & Gamble Co,Ranked Partial Features,1,3
1526,18,PFE,0,3,0,0,0,-1,0.4128011182271043,52.78,0.7,1.34,26079361,#E24A4A,Pfizer Inc.,Ranked Partial Features,1,3
1527,19,NKE,1,2,0,1,0,2,0.3652443696204113,169.06,0.96,0.57,4791125,#E24A4A,Nike Inc,Ranked Partial Features,1,3
1528,8,V,0,3,0,0,0,-1,0.277080356548644,213.4,2.01,0.95,8882718,#E24A4A,Visa Inc,Ranked Partial Features,1,3
1529,17,NFLX,1,2,0,1,0,0,0.2564615258475546,611.66,0.66,0.11,2748774,#E24A4A,Netflix Inc,Ranked Partial Features,1,3
1530,2,GOOG,1,2,1,0,0,0,0.2353718197454797,2973.5,11.38,0.38,1081923,#E24A4A,Alphabet Inc Class C,Ranked Partial Features,1,3
1531,5,NVDA,0,3,0,0,0,-1,0.19776276562104944,301.98,-2.92,-0.96,48882509,#3485FF,NVIDIA Corporation,Ranked Partial Features,1,3
1532,100,FB,0,2,0,0,1,-1,0.13927061591799356,329.75,-0.07,-0.02,14527969,#3485FF,Meta Platforms Inc,Ranked Partial Features,1,3
1533,104,DIS,0,1,0,0,2,-1,0.11708184860047655,152.71,-0.23,-0.15,10247891,#3485FF,Walt Disney Co,Ranked Partial Features,1,3
1534,116,TSM,0,1,0,0,2,-1,0.10510572150112306,119.13,-0.37,-0.31,5973913,#3485FF,Taiwan Semiconductor Mfg. Co. Ltd.,Ranked Partial Features,1,3
1535,12,WMT,0,3,0,0,0,-1,0.09028135075235784,141.03,2.53,1.83,12858541,#E24A4A,Walmart Inc,Ranked Partial Features,1,3
1536,9,HD,0,3,0,0,0,-1,0.08266295686649346,415.4,4.06,0.99,2625183,#E24A4A,Home Depot Inc,Ranked Partial Features,1,3
1537,13,BAC,0,3,0,0,0,-1,0.07679439901233795,44.52,0.03,0.07,37700187,#E24A4A,Bank of America Corp,Ranked Partial Features,1,3
1538,112,ABNB,0,2,0,0,1,-1,0.06082384567212368,180.42,-1.04,-0.57,3980441,#3485FF,Airbnb Inc,Ranked Partial Features,1,3
1539,11,IONQ,0,3,0,0,0,-1,0.042972253041075895,18.57,-0.04,-0.21,3626935,#3485FF,IONQ Inc,Ranked Partial Features,1,3
1540,10,JNJ,0,3,0,0,0,-1,0.03638728213755157,165.49,-0.41,-0.25,6572247,#3485FF,Johnson & Johnson,Ranked Partial Features,1,3
1541,4,LCID,0,3,0,0,0,-1,0.02352312079875334,37.66,1.14,3.12,91795824,#E24A4A,Lucid Group Inc,Ranked Partial Features,1,3
1542,118,SBUX,0,0,0,0,4,-1,0.6845771905255946,116.73,1.38,1.2,6110960,#E24A4A,Starbucks Corporation,Ranked Partial Features,1,4
1543,3,AMZN,2,2,1,1,0,1,0.6380518498751298,3444.24,-39.18,-1.12,3034488,#3485FF,"Amazon.com, Inc.",Ranked Partial Features,1,4
1544,104,DIS,0,2,0,0,2,-1,0.5740110608431904,152.71,-0.23,-0.15,10247891,#3485FF,Walt Disney Co,Ranked Partial Features,1,4
1545,106,U,0,1,0,0,3,-1,0.4787307889694066,139.47,-0.53,-0.38,3691212,#3485FF,Unity Software Inc,Ranked Partial Features,1,4
1546,16,ADBE,2,2,1,1,0,1,0.4703590744049923,654.45,21.88,3.46,2872975,#E24A4A,Adobe Inc,Ranked Partial Features,1,4
1547,117,MRNA,0,0,0,0,4,-1,0.42035663034898496,257.06,-15.15,-5.57,17506624,#3485FF,Moderna Inc,Ranked Partial Features,1,4
1548,0,AAPL,3,1,3,0,0,2,0.3928334817068472,179.45,4.89,2.8,115402731,#E24A4A,Apple Inc,Ranked Partial Features,1,4
1549,4,LCID,1,3,0,1,0,3,0.3799703091704229,37.66,1.14,3.12,91795824,#E24A4A,Lucid Group Inc,Ranked Partial Features,1,4
1550,1,MSFT,1,3,1,0,0,1,0.3450251341636178,342.54,9.44,2.83,38095694,#E24A4A,Microsoft Corporation,Ranked Partial Features,1,4
1551,15,MA,2,2,1,1,0,3,0.34447413300202523,349.92,5.4,1.57,3405910,#E24A4A,Mastercard Inc,Ranked Partial Features,1,4
1552,2,GOOG,1,3,1,0,0,0,0.2659204349225095,2973.5,11.38,0.38,1081923,#E24A4A,Alphabet Inc Class C,Ranked Partial Features,1,4
1553,6,XOM,1,3,1,0,0,1,0.26581288379255,63.01,0.4,0.64,17942383,#E24A4A,Exxon Mobil Corp,Ranked Partial Features,1,4
1554,10,JNJ,1,3,1,0,0,3,0.2465828148786577,165.49,-0.41,-0.25,6572247,#3485FF,Johnson & Johnson,Ranked Partial Features,1,4
1555,100,FB,0,3,0,0,1,-1,0.2265418332377533,329.75,-0.07,-0.02,14527969,#3485FF,Meta Platforms Inc,Ranked Partial Features,1,4
1556,17,NFLX,1,3,0,1,0,0,0.191512583294302,611.66,0.66,0.11,2748774,#E24A4A,Netflix Inc,Ranked Partial Features,1,4
1557,7,JPM,0,4,0,0,0,-1,0.16235874524302787,159.82,-0.64,-0.4,10405374,#3485FF,JPMorgan Chase & Co.,Ranked Partial Features,1,4
1558,12,WMT,0,4,0,0,0,-1,0.14945857129053206,141.03,2.53,1.83,12858541,#E24A4A,Walmart Inc,Ranked Partial Features,1,4
1559,9,HD,0,4,0,0,0,-1,0.12471761438908388,415.4,4.06,0.99,2625183,#E24A4A,Home Depot Inc,Ranked Partial Features,1,4
1560,5,NVDA,0,4,0,0,0,-1,0.12180848769000048,301.98,-2.92,-0.96,48882509,#3485FF,NVIDIA Corporation,Ranked Partial Features,1,4
1561,103,RBLX,0,1,0,0,3,-1,0.12052087870653545,115.89,-0.41,-0.35,11778202,#3485FF,Roblox Corp,Ranked Partial Features,1,4
1562,14,PG,1,3,0,1,0,2,0.10386267807191847,155.46,2.14,1.4,7172321,#E24A4A,Procter & Gamble Co,Ranked Partial Features,1,4
1563,19,NKE,1,3,0,1,0,2,0.09731462384247823,169.06,0.96,0.57,4791125,#E24A4A,Nike Inc,Ranked Partial Features,1,4
1564,116,TSM,0,2,0,0,2,-1,0.07549121024044257,119.13,-0.37,-0.31,5973913,#3485FF,Taiwan Semiconductor Mfg. Co. Ltd.,Ranked Partial Features,1,4
1565,11,IONQ,0,4,0,0,0,-1,0.07470027928856629,18.57,-0.04,-0.21,3626935,#3485FF,IONQ Inc,Ranked Partial Features,1,4
1566,13,BAC,0,4,0,0,0,-1,0.04384298048180183,44.52,0.03,0.07,37700187,#E24A4A,Bank of America Corp,Ranked Partial Features,1,4
1567,8,V,0,4,0,0,0,-1,0.04201712464473698,213.4,2.01,0.95,8882718,#E24A4A,Visa Inc,Ranked Partial Features,1,4
1568,18,PFE,0,4,0,0,0,-1,0.02212753524679789,52.78,0.7,1.34,26079361,#E24A4A,Pfizer Inc.,Ranked Partial Features,1,4
1569,112,ABNB,0,3,0,0,1,-1,0.0022892063443836477,180.42,-1.04,-0.57,3980441,#3485FF,Airbnb Inc,Ranked Partial Features,1,4
1570,113,AMD,0,0,0,0,5,-1,0.6931608875388249,138.55,0.45,0.33,42224275,#E24A4A,"Advanced Micro Devices, Inc.",Ranked Partial Features,1,5
1571,114,BABA,0,0,0,0,5,-1,0.6513637497024177,125.06,1.15,0.93,15008280,#E24A4A,Alibaba Group Holding Ltd - ADR,Ranked Partial Features,1,5
1572,117,MRNA,0,1,0,0,4,-1,0.6285700428462339,257.06,-15.15,-5.57,17506624,#3485FF,Moderna Inc,Ranked Partial Features,1,5
1573,0,AAPL,3,2,3,0,0,2,0.5283641979904723,179.45,4.89,2.8,115402731,#E24A4A,Apple Inc,Ranked Partial Features,1,5
1574,3,AMZN,2,3,1,1,0,1,0.495928679155404,3444.24,-39.18,-1.12,3034488,#3485FF,"Amazon.com, Inc.",Ranked Partial Features,1,5
1575,15,MA,2,3,1,1,0,3,0.4270460891011311,349.92,5.4,1.57,3405910,#E24A4A,Mastercard Inc,Ranked Partial Features,1,5
1576,16,ADBE,2,3,1,1,0,1,0.404133294818758,654.45,21.88,3.46,2872975,#E24A4A,Adobe Inc,Ranked Partial Features,1,5
1577,1,MSFT,1,4,1,0,0,1,0.3487980701968637,342.54,9.44,2.83,38095694,#E24A4A,Microsoft Corporation,Ranked Partial Features,1,5
1578,4,LCID,1,4,0,1,0,3,0.33469190396753723,37.66,1.14,3.12,91795824,#E24A4A,Lucid Group Inc,Ranked Partial Features,1,5
1579,7,JPM,1,4,0,1,0,4,0.3142672745105686,159.82,-0.64,-0.4,10405374,#3485FF,JPMorgan Chase & Co.,Ranked Partial Features,1,5
1580,18,PFE,0,5,0,0,0,-1,0.2804681132742132,52.78,0.7,1.34,26079361,#E24A4A,Pfizer Inc.,Ranked Partial Features,1,5
1581,14,PG,1,4,0,1,0,2,0.27782164245957497,155.46,2.14,1.4,7172321,#E24A4A,Procter & Gamble Co,Ranked Partial Features,1,5
1582,6,XOM,2,3,2,0,0,4,0.2708149832688945,63.01,0.4,0.64,17942383,#E24A4A,Exxon Mobil Corp,Ranked Partial Features,1,5
1583,2,GOOG,1,4,1,0,0,0,0.2106459513004428,2973.5,11.38,0.38,1081923,#E24A4A,Alphabet Inc Class C,Ranked Partial Features,1,5
1584,118,SBUX,0,1,0,0,4,-1,0.20308750015515106,116.73,1.38,1.2,6110960,#E24A4A,Starbucks Corporation,Ranked Partial Features,1,5
1585,5,NVDA,1,4,1,0,0,4,0.1946789952938041,301.98,-2.92,-0.96,48882509,#3485FF,NVIDIA Corporation,Ranked Partial Features,1,5
1586,19,NKE,1,4,0,1,0,2,0.1623140035864846,169.06,0.96,0.57,4791125,#E24A4A,Nike Inc,Ranked Partial Features,1,5
1587,10,JNJ,1,4,1,0,0,3,0.15136052367812072,165.49,-0.41,-0.25,6572247,#3485FF,Johnson & Johnson,Ranked Partial Features,1,5
1588,104,DIS,0,3,0,0,2,-1,0.13355996878001092,152.71,-0.23,-0.15,10247891,#3485FF,Walt Disney Co,Ranked Partial Features,1,5
1589,100,FB,0,4,0,0,1,-1,0.13312910423127106,329.75,-0.07,-0.02,14527969,#3485FF,Meta Platforms Inc,Ranked Partial Features,1,5
1590,13,BAC,0,5,0,0,0,-1,0.0931568686859286,44.52,0.03,0.07,37700187,#E24A4A,Bank of America Corp,Ranked Partial Features,1,5
1591,9,HD,0,5,0,0,0,-1,0.08585586839122457,415.4,4.06,0.99,2625183,#E24A4A,Home Depot Inc,Ranked Partial Features,1,5
1592,103,RBLX,0,2,0,0,3,-1,0.07588873889904953,115.89,-0.41,-0.35,11778202,#3485FF,Roblox Corp,Ranked Partial Features,1,5
1593,11,IONQ,0,5,0,0,0,-1,0.07265479990263922,18.57,-0.04,-0.21,3626935,#3485FF,IONQ Inc,Ranked Partial Features,1,5
1594,12,WMT,0,5,0,0,0,-1,0.0726514521509114,141.03,2.53,1.83,12858541,#E24A4A,Walmart Inc,Ranked Partial Features,1,5
1595,116,TSM,0,3,0,0,2,-1,0.06515747776671045,119.13,-0.37,-0.31,5973913,#3485FF,Taiwan Semiconductor Mfg. Co. Ltd.,Ranked Partial Features,1,5
1596,17,NFLX,1,4,0,1,0,0,0.06072650652265792,611.66,0.66,0.11,2748774,#E24A4A,Netflix Inc,Ranked Partial Features,1,5
1597,112,ABNB,0,4,0,0,1,-1,0.05265237380345933,180.42,-1.04,-0.57,3980441,#3485FF,Airbnb Inc,Ranked Partial Features,1,5
1598,106,U,0,2,0,0,3,-1,0.02950437738237935,139.47,-0.53,-0.38,3691212,#3485FF,Unity Software Inc,Ranked Partial Features,1,5
1599,8,V,0,5,0,0,0,-1,0.017067618644525988,213.4,2.01,0.95,8882718,#E24A4A,Visa Inc,Ranked Partial Features,1,5
1600,11,IONQ,1,0,0,0,0,0,0.896394309730359,18.57,-0.04,-0.21,3626935,#3485FF,IONQ Inc,Ranked Partial Features,2,1
1601,9,HD,0,1,0,0,0,-1,0.6049988597892813,415.4,4.06,0.99,2625183,#E24A4A,Home Depot Inc,Ranked Partial Features,2,1
1602,5,NVDA,0,1,0,0,0,-1,0.5539058715481571,301.98,-2.92,-0.96,48882509,#3485FF,NVIDIA Corporation,Ranked Partial Features,2,1
1603,18,PFE,0,1,0,0,0,-1,0.4811037942263013,52.78,0.7,1.34,26079361,#E24A4A,Pfizer Inc.,Ranked Partial Features,2,1
1604,14,PG,0,1,0,0,0,-1,0.4459243049697819,155.46,2.14,1.4,7172321,#E24A4A,Procter & Gamble Co,Ranked Partial Features,2,1
1605,8,V,0,1,0,0,0,-1,0.4454524891732314,213.4,2.01,0.95,8882718,#E24A4A,Visa Inc,Ranked Partial Features,2,1
1606,15,MA,0,1,0,0,0,-1,0.4417455756734642,349.92,5.4,1.57,3405910,#E24A4A,Mastercard Inc,Ranked Partial Features,2,1
1607,0,AAPL,0,1,0,0,0,-1,0.3981484027842738,179.45,4.89,2.8,115402731,#E24A4A,Apple Inc,Ranked Partial Features,2,1
1608,19,NKE,1,0,0,0,0,0,0.3588654122439389,169.06,0.96,0.57,4791125,#E24A4A,Nike Inc,Ranked Partial Features,2,1
1609,16,ADBE,0,1,0,0,0,-1,0.3241730856171679,654.45,21.88,3.46,2872975,#E24A4A,Adobe Inc,Ranked Partial Features,2,1
1610,4,LCID,0,1,0,0,0,-1,0.3140710055332125,37.66,1.14,3.12,91795824,#E24A4A,Lucid Group Inc,Ranked Partial Features,2,1
1611,10,JNJ,1,0,0,0,0,0,0.2662997949496878,165.49,-0.41,-0.25,6572247,#3485FF,Johnson & Johnson,Ranked Partial Features,2,1
1612,118,SBUX,0,0,0,0,1,-1,0.26431406553066544,116.73,1.38,1.2,6110960,#E24A4A,Starbucks Corporation,Ranked Partial Features,2,1
1613,13,BAC,0,1,0,0,0,-1,0.19572578508613545,44.52,0.03,0.07,37700187,#E24A4A,Bank of America Corp,Ranked Partial Features,2,1
1614,6,XOM,0,1,0,0,0,-1,0.1921442028448124,63.01,0.4,0.64,17942383,#E24A4A,Exxon Mobil Corp,Ranked Partial Features,2,1
1615,12,WMT,0,1,0,0,0,-1,0.1447128893994379,141.03,2.53,1.83,12858541,#E24A4A,Walmart Inc,Ranked Partial Features,2,1
1616,3,AMZN,0,1,0,0,0,-1,0.123888707139277,3444.24,-39.18,-1.12,3034488,#3485FF,"Amazon.com, Inc.",Ranked Partial Features,2,1
1617,7,JPM,0,1,0,0,0,-1,0.12120889888157015,159.82,-0.64,-0.4,10405374,#3485FF,JPMorgan Chase & Co.,Ranked Partial Features,2,1
1618,17,NFLX,0,1,0,0,0,-1,0.09915103086353608,611.66,0.66,0.11,2748774,#E24A4A,Netflix Inc,Ranked Partial Features,2,1
1619,2,GOOG,0,1,0,0,0,-1,0.09282975418518276,2973.5,11.38,0.38,1081923,#E24A4A,Alphabet Inc Class C,Ranked Partial Features,2,1
1620,116,TSM,0,0,0,0,-1,-1,0.06282874078266022,119.13,-0.37,-0.31,5973913,#3485FF,Taiwan Semiconductor Mfg. Co. Ltd.,Ranked Partial Features,2,1
1621,1,MSFT,0,1,0,0,0,-1,0.0592079817912137,342.54,9.44,2.83,38095694,#E24A4A,Microsoft Corporation,Ranked Partial Features,2,1
1622,11,IONQ,1,1,0,0,0,0,0.7829939433543409,18.57,-0.04,-0.21,3626935,#3485FF,IONQ Inc,Ranked Partial Features,2,2
1623,5,NVDA,1,1,0,0,0,1,0.7563971853205751,301.98,-2.92,-0.96,48882509,#3485FF,NVIDIA Corporation,Ranked Partial Features,2,2
1624,115,BA,0,0,0,0,2,-1,0.5970289243445024,205.06,-2.5,-1.2,6040048,#3485FF,Boeing Co,Ranked Partial Features,2,2
1625,3,AMZN,1,1,1,0,0,1,0.5792688920868848,3444.24,-39.18,-1.12,3034488,#3485FF,"Amazon.com, Inc.",Ranked Partial Features,2,2
1626,12,WMT,0,2,0,0,0,-1,0.5135919336063062,141.03,2.53,1.83,12858541,#E24A4A,Walmart Inc,Ranked Partial Features,2,2
1627,17,NFLX,0,2,0,0,0,-1,0.4401885037729016,611.66,0.66,0.11,2748774,#E24A4A,Netflix Inc,Ranked Partial Features,2,2
1628,118,SBUX,0,1,0,0,1,-1,0.3924134079910513,116.73,1.38,1.2,6110960,#E24A4A,Starbucks Corporation,Ranked Partial Features,2,2
1629,8,V,0,2,0,0,0,-1,0.3546205644723204,213.4,2.01,0.95,8882718,#E24A4A,Visa Inc,Ranked Partial Features,2,2
1630,7,JPM,0,2,0,0,0,-1,0.3320649828458347,159.82,-0.64,-0.4,10405374,#3485FF,JPMorgan Chase & Co.,Ranked Partial Features,2,2
1631,2,GOOG,1,1,1,0,0,1,0.3265883489546733,2973.5,11.38,0.38,1081923,#E24A4A,Alphabet Inc Class C,Ranked Partial Features,2,2
1632,1,MSFT,1,1,0,0,0,1,0.2917498715778566,342.54,9.44,2.83,38095694,#E24A4A,Microsoft Corporation,Ranked Partial Features,2,2
1633,116,TSM,0,1,0,0,2,-1,0.2573590767187679,119.13,-0.37,-0.31,5973913,#3485FF,Taiwan Semiconductor Mfg. Co. Ltd.,Ranked Partial Features,2,2
1634,16,ADBE,0,2,0,0,0,-1,0.19549198793617534,654.45,21.88,3.46,2872975,#E24A4A,Adobe Inc,Ranked Partial Features,2,2
1635,15,MA,0,2,0,0,0,-1,0.19374273094407765,349.92,5.4,1.57,3405910,#E24A4A,Mastercard Inc,Ranked Partial Features,2,2
1636,104,DIS,0,0,0,0,2,-1,0.18115219995417944,152.71,-0.23,-0.15,10247891,#3485FF,Walt Disney Co,Ranked Partial Features,2,2
1637,6,XOM,0,2,0,0,0,-1,0.17074853063449807,63.01,0.4,0.64,17942383,#E24A4A,Exxon Mobil Corp,Ranked Partial Features,2,2
1638,0,AAPL,0,2,0,0,0,-1,0.1536302775763615,179.45,4.89,2.8,115402731,#E24A4A,Apple Inc,Ranked Partial Features,2,2
1639,14,PG,0,2,0,0,0,-1,0.11730399216331533,155.46,2.14,1.4,7172321,#E24A4A,Procter & Gamble Co,Ranked Partial Features,2,2
1640,19,NKE,1,1,0,0,0,0,0.1050697038727877,169.06,0.96,0.57,4791125,#E24A4A,Nike Inc,Ranked Partial Features,2,2
1641,10,JNJ,1,1,0,0,0,0,0.09539538638798488,165.49,-0.41,-0.25,6572247,#3485FF,Johnson & Johnson,Ranked Partial Features,2,2
1642,13,BAC,0,2,0,0,0,-1,0.08756088608636006,44.52,0.03,0.07,37700187,#E24A4A,Bank of America Corp,Ranked Partial Features,2,2
1643,9,HD,0,2,0,0,0,-1,0.04001535151413863,415.4,4.06,0.99,2625183,#E24A4A,Home Depot Inc,Ranked Partial Features,2,2
1644,18,PFE,0,2,0,0,0,-1,0.034503089312343416,52.78,0.7,1.34,26079361,#E24A4A,Pfizer Inc.,Ranked Partial Features,2,2
1645,4,LCID,0,2,0,0,0,-1,0.012026908941914471,37.66,1.14,3.12,91795824,#E24A4A,Lucid Group Inc,Ranked Partial Features,2,2
1646,100,FB,0,0,0,0,3,-1,0.7664196054431022,329.75,-0.07,-0.02,14527969,#3485FF,Meta Platforms Inc,Ranked Partial Features,2,3
1647,3,AMZN,1,2,1,0,0,1,0.6535738786459435,3444.24,-39.18,-1.12,3034488,#3485FF,"Amazon.com, Inc.",Ranked Partial Features,2,3
1648,116,TSM,0,2,0,0,2,-1,0.5099332836758239,119.13,-0.37,-0.31,5973913,#3485FF,Taiwan Semiconductor Mfg. Co. Ltd.,Ranked Partial Features,2,3
1649,2,GOOG,2,1,1,0,0,2,0.42021717013873183,2973.5,11.38,0.38,1081923,#E24A4A,Alphabet Inc Class C,Ranked Partial Features,2,3
1650,104,DIS,0,1,0,0,2,-1,0.4166557026884238,152.71,-0.23,-0.15,10247891,#3485FF,Walt Disney Co,Ranked Partial Features,2,3
1651,10,JNJ,2,1,0,0,0,2,0.4165771442287908,165.49,-0.41,-0.25,6572247,#3485FF,Johnson & Johnson,Ranked Partial Features,2,3
